t,fl_shoulder_qdes,fl_shoulder_q,fl_shoulder_qd,fl_shoulder_kp,fl_shoulder_kd,fl_shoulder_iqsp,fl_shoulder_iqmeas,fl_shoulder_tauest,fl_shoulder_vbus,fl_shoulder_ibus,fl_hip_qdes,fl_hip_q,fl_hip_qd,fl_hip_kp,fl_hip_kd,fl_hip_iqsp,fl_hip_iqmeas,fl_hip_tauest,fl_hip_vbus,fl_hip_ibus,fl_knee_qdes,fl_knee_q,fl_knee_qd,fl_knee_kp,fl_knee_kd,fl_knee_iqsp,fl_knee_iqmeas,fl_knee_tauest,fl_knee_vbus,fl_knee_ibus,fr_shoulder_qdes,fr_shoulder_q,fr_shoulder_qd,fr_shoulder_kp,fr_shoulder_kd,fr_shoulder_iqsp,fr_shoulder_iqmeas,fr_shoulder_tauest,fr_shoulder_vbus,fr_shoulder_ibus,fr_hip_qdes,fr_hip_q,fr_hip_qd,fr_hip_kp,fr_hip_kd,fr_hip_iqsp,fr_hip_iqmeas,fr_hip_tauest,fr_hip_vbus,fr_hip_ibus,fr_knee_qdes,fr_knee_q,fr_knee_qd,fr_knee_kp,fr_knee_kd,fr_knee_iqsp,fr_knee_iqmeas,fr_knee_tauest,fr_knee_vbus,fr_knee_ibus,rl_shoulder_qdes,rl_shoulder_q,rl_shoulder_qd,rl_shoulder_kp,rl_shoulder_kd,rl_shoulder_iqsp,rl_shoulder_iqmeas,rl_shoulder_tauest,rl_shoulder_vbus,rl_shoulder_ibus,rl_hip_qdes,rl_hip_q,rl_hip_qd,rl_hip_kp,rl_hip_kd,rl_hip_iqsp,rl_hip_iqmeas,rl_hip_tauest,rl_hip_vbus,rl_hip_ibus,rl_knee_qdes,rl_knee_q,rl_knee_qd,rl_knee_kp,rl_knee_kd,rl_knee_iqsp,rl_knee_iqmeas,rl_knee_tauest,rl_knee_vbus,rl_knee_ibus,rr_shoulder_qdes,rr_shoulder_q,rr_shoulder_qd,rr_shoulder_kp,rr_shoulder_kd,rr_shoulder_iqsp,rr_shoulder_iqmeas,rr_shoulder_tauest,rr_shoulder_vbus,rr_shoulder_ibus,rr_hip_qdes,rr_hip_q,rr_hip_qd,rr_hip_kp,rr_hip_kd,rr_hip_iqsp,rr_hip_iqmeas,rr_hip_tauest,rr_hip_vbus,rr_hip_ibus,rr_knee_qdes,rr_knee_q,rr_knee_qd,rr_knee_kp,rr_knee_kd,rr_knee_iqsp,rr_knee_iqmeas,rr_knee_tauest,rr_knee_vbus,rr_knee_ibus
0.2200,0.0186,0.0176,0.0180,20.00,0.500,0.008,-0.020,0.039,23.69,-0.00,-0.0769,-0.0859,0.0629,20.00,0.500,0.263,0.502,-0.023,23.63,0.00,0.0854,0.0769,0.0854,20.00,0.500,-0.297,-0.618,0.031,23.51,0.00,-0.0272,-0.0283,-0.0120,20.00,0.500,-0.041,-0.050,-0.005,23.80,-0.00,0.2922,0.2842,0.0060,20.00,0.500,-0.258,-0.316,-0.019,23.71,0.00,-0.1981,-0.2053,0.0330,20.00,0.500,0.010,-0.063,-0.003,23.58,-0.00,0.0010,0.0001,0.0030,20.00,0.500,-0.055,-0.121,-0.005,23.72,0.00,-0.0130,-0.0203,0.0345,20.00,0.500,0.155,0.089,0.007,23.62,0.00,-0.0238,-0.0267,0.3221,20.00,0.500,0.024,-0.189,0.001,23.45,0.00,0.0052,0.0037,-0.0045,20.00,0.500,0.001,-0.120,-0.018,23.65,-0.00,-0.0087,-0.0170,0.0030,20.00,0.500,-0.280,-0.319,-0.023,23.59,0.00,0.0996,0.0894,0.0704,20.00,0.500,0.201,-0.116,0.014,23.42,0.00
0.2300,0.0187,0.0177,0.0180,20.00,0.500,0.008,-0.020,0.039,23.69,-0.00,-0.0757,-0.0855,0.0210,20.00,0.500,0.263,0.502,-0.023,23.63,0.00,0.0873,0.0784,0.1528,20.00,0.500,-0.297,-0.618,0.031,23.51,0.00,-0.0271,-0.0282,-0.0030,20.00,0.500,-0.041,-0.050,-0.005,23.80,-0.00,0.2934,0.2845,0.0300,20.00,0.500,-0.258,-0.316,-0.019,23.71,0.00,-0.1961,-0.2040,0.1768,20.00,0.500,0.010,-0.063,-0.003,23.58,-0.00,0.0012,0.0001,0.0015,20.00,0.500,-0.055,-0.121,-0.005,23.72,0.00,-0.0118,-0.0198,0.0494,20.00,0.500,0.155,0.089,0.007,23.62,0.00,-0.0219,-0.0254,0.1723,20.00,0.500,0.024,-0.189,0.001,23.45,0.00,0.0053,0.0036,-0.0135,20.00,0.500,0.001,-0.120,-0.018,23.65,-0.00,-0.0075,-0.0169,0.0165,20.00,0.500,-0.280,-0.319,-0.023,23.59,0.00,0.1016,0.0900,0.0584,20.00,0.500,0.201,-0.116,0.014,23.42,0.00
0.2400,0.0189,0.0175,0.0060,20.00,0.500,0.008,-0.020,0.039,23.69,-0.00,-0.0744,-0.0842,0.1453,20.00,0.500,0.263,0.502,-0.023,23.63,0.00,0.0894,0.0805,0.2517,20.00,0.500,-0.297,-0.618,0.031,23.51,0.00,-0.0269,-0.0282,-0.0000,20.00,0.500,-0.041,-0.050,-0.005,23.80,-0.00,0.2947,0.2851,0.0734,20.00,0.500,-0.258,-0.316,-0.019,23.71,0.00,-0.1940,-0.2024,0.0899,20.00,0.500,0.010,-0.063,-0.003,23.58,-0.00,0.0013,0.0001,-0.0030,20.00,0.500,-0.055,-0.121,-0.005,23.72,0.00,-0.0105,-0.0190,0.0614,20.00,0.500,0.155,0.089,0.007,23.62,0.00,-0.0198,-0.0230,0.1483,20.00,0.500,0.024,-0.189,0.001,23.45,0.00,0.0055,0.0036,-0.0135,20.00,0.500,0.001,-0.120,-0.018,23.65,-0.00,-0.0063,-0.0164,0.0389,20.00,0.500,-0.280,-0.319,-0.023,23.59,0.00,0.1037,0.0918,0.1947,20.00,0.500,0.201,-0.116,0.014,23.42,0.00
0.2500,0.0191,0.0174,-0.0105,20.00,0.500,0.008,-0.020,0.039,23.69,-0.00,-0.0730,-0.0834,0.0749,20.00,0.500,0.263,0.502,-0.023,23.63,0.00,0.0917,0.0820,0.1079,20.00,0.500,-0.297,-0.618,0.031,23.51,0.00,-0.0267,-0.0282,-0.0060,20.00,0.500,-0.041,-0.050,-0.005,23.80,-0.00,0.2961,0.2862,0.1004,20.00,0.500,-0.258,-0.316,-0.019,23.71,0.00,-0.1918,-0.2003,0.3191,20.00,0.500,0.010,-0.063,-0.003,23.58,-0.00,0.0015,0.0002,0.0015,20.00,0.500,-0.055,-0.121,-0.005,23.72,0.00,-0.0091,-0.0187,0.0330,20.00,0.500,0.155,0.089,0.007,23.62,0.00,-0.0175,-0.0215,0.1873,20.00,0.500,0.024,-0.189,0.001,23.45,0.00,0.0057,0.0038,-0.0090,20.00,0.500,0.001,-0.120,-0.018,23.65,-0.00,-0.0049,-0.0163,0.0120,20.00,0.500,-0.280,-0.319,-0.023,23.59,0.00,0.1059,0.0964,0.1109,20.00,0.500,0.201,-0.116,0.014,23.42,0.00
0.2600,0.0193,0.0178,0.0090,20.00,0.500,-0.067,0.267,0.018,23.69,0.00,-0.0715,-0.0831,0.0045,20.00,0.500,0.296,1.125,0.030,23.61,0.00,0.0941,0.0840,0.2037,20.00,0.500,-0.246,-0.448,-0.083,23.50,0.00,-0.0266,-0.0282,-0.0045,20.00,0.500,-0.115,0.104,0.000,23.81,-0.00,0.2976,0.2876,0.1453,20.00,0.500,-0.275,-0.337,-0.023,23.71,0.00,-0.1894,-0.1983,0.2022,20.00,0.500,0.130,0.620,0.003,23.55,0.00,0.0017,0.0003,0.0090,20.00,0.500,-0.088,-0.176,-0.011,23.71,0.00,-0.0076,-0.0184,0.0330,20.00,0.500,0.291,0.226,0.031,23.61,0.00,-0.0151,-0.0190,0.2517,20.00,0.500,-0.039,-0.062,-0.003,23.44,0.00,0.0058,0.0038,0.0060,20.00,0.500,0.037,0.312,-0.002,23.64,-0.00,-0.0034,-0.0161,0.0240,20.00,0.500,-0.455,-0.351,-0.004,23.58,0.00,0.1083,0.0970,0.0674,20.00,0.500,0.303,0.315,0.020,23.41,-0.00
0.2700,0.0195,0.0178,0.0090,20.00,0.500,-0.067,0.267,0.018,23.69,0.00,-0.0700,-0.0832,0.0150,20.00,0.500,0.296,1.125,0.030,23.61,0.00,0.0966,0.0847,0.0644,20.00,0.500,-0.246,-0.448,-0.083,23.50,0.00,-0.0264,-0.0282,-0.0015,20.00,0.500,-0.115,0.104,0.000,23.81,-0.00,0.2992,0.2899,0.2112,20.00,0.500,-0.275,-0.337,-0.023,23.71,0.00,-0.1868,-0.1975,-0.0045,20.00,0.500,0.130,0.620,0.003,23.55,0.00,0.0019,0.0004,0.0090,20.00,0.500,-0.088,-0.176,-0.011,23.71,0.00,-0.0060,-0.0185,0.0045,20.00,0.500,0.291,0.226,0.031,23.61,0.00,-0.0125,-0.0169,0.1124,20.00,0.500,-0.039,-0.062,-0.003,23.44,0.00,0.0060,0.0037,-0.0240,20.00,0.500,0.037,0.312,-0.002,23.64,-0.00,-0.0018,-0.0158,0.0195,20.00,0.500,-0.455,-0.351,-0.004,23.58,0.00,0.1109,0.0970,0.0674,20.00,0.500,0.303,0.315,0.020,23.41,-0.00
0.2800,0.0197,0.0177,0.0210,20.00,0.500,-0.067,0.267,0.018,23.69,0.00,-0.0683,-0.0823,0.1019,20.00,0.500,0.296,1.125,0.030,23.61,0.00,0.0994,0.0865,0.2307,20.00,0.500,-0.246,-0.448,-0.083,23.50,0.00,-0.0262,-0.0281,0.0030,20.00,0.500,-0.115,0.104,0.000,23.81,-0.00,0.3009,0.2909,0.1139,20.00,0.500,-0.275,-0.337,-0.023,23.71,0.00,-0.1840,-0.1965,0.2412,20.00,0.500,0.130,0.620,0.003,23.55,0.00,0.0021,0.0003,-0.0000,20.00,0.500,-0.088,-0.176,-0.011,23.71,0.00,-0.0044,-0.0177,0.0749,20.00,0.500,0.291,0.226,0.031,23.61,0.00,-0.0098,-0.0142,0.3550,20.00,0.500,-0.039,-0.062,-0.003,23.44,0.00,0.0063,0.0037,-0.0240,20.00,0.500,0.037,0.312,-0.002,23.64,-0.00,-0.0001,-0.0151,0.0839,20.00,0.500,-0.455,-0.351,-0.004,23.58,0.00,0.1136,0.0975,0.0509,20.00,0.500,0.303,0.315,0.020,23.41,-0.00
0.2900,0.0199,0.0176,-0.0075,20.00,0.500,-0.067,0.267,0.018,23.69,0.00,-0.0665,-0.0811,0.1094,20.00,0.500,0.296,1.125,0.030,23.61,0.00,0.1023,0.0885,0.1962,20.00,0.500,-0.246,-0.448,-0.083,23.50,0.00,-0.0259,-0.0280,0.0045,20.00,0.500,-0.115,0.104,0.000,23.81,-0.00,0.3027,0.2930,0.1888,20.00,0.500,-0.275,-0.337,-0.023,23.71,0.00,-0.1811,-0.1943,0.3056,20.00,0.500,0.130,0.620,0.003,23.55,0.00,0.0023,0.0004,0.0030,20.00,0.500,-0.088,-0.176,-0.011,23.71,0.00,-0.0026,-0.0172,0.0434,20.00,0.500,0.291,0.226,0.031,23.61,0.00,-0.0069,-0.0113,0.3236,20.00,0.500,-0.039,-0.062,-0.003,23.44,0.00,0.0065,0.0039,-0.0090,20.00,0.500,0.037,0.312,-0.002,23.64,-0.00,0.0017,-0.0135,0.1678,20.00,0.500,-0.455,-0.351,-0.004,23.58,0.00,0.1166,0.0992,0.1783,20.00,0.500,0.303,0.315,0.020,23.41,-0.00
0.3000,0.0201,0.0175,-0.0285,20.00,0.500,-0.067,0.267,0.018,23.69,0.00,-0.0646,-0.0803,0.1019,20.00,0.500,0.296,1.125,0.030,23.61,0.00,0.1054,0.0917,0.2726,20.00,0.500,-0.246,-0.448,-0.083,23.50,0.00,-0.0257,-0.0280,0.0075,20.00,0.500,-0.115,0.104,0.000,23.81,-0.00,0.3046,0.2936,0.0599,20.00,0.500,-0.275,-0.337,-0.023,23.71,0.00,-0.1780,-0.1925,0.1663,20.00,0.500,0.130,0.620,0.003,23.55,0.00,0.0026,0.0005,0.0075,20.00,0.500,-0.088,-0.176,-0.011,23.71,0.00,-0.0007,-0.0162,0.1079,20.00,0.500,0.291,0.226,0.031,23.61,0.00,-0.0038,-0.0081,0.3685,20.00,0.500,-0.039,-0.062,-0.003,23.44,0.00,0.0067,0.0040,0.0060,20.00,0.500,0.037,0.312,-0.002,23.64,-0.00,0.0036,-0.0091,0.5093,20.00,0.500,-0.455,-0.351,-0.004,23.58,0.00,0.1196,0.1019,0.3056,20.00,0.500,0.303,0.315,0.020,23.41,-0.00
0.3100,0.0204,0.0176,-0.0210,20.00,0.500,-0.076,-0.335,0.004,23.70,0.00,-0.0626,-0.0777,0.2786,20.00,0.500,0.400,0.239,0.044,23.61,0.01,0.1086,0.0945,0.2067,20.00,0.500,-0.294,-0.468,-0.043,23.49,0.00,-0.0254,-0.0280,-0.0000,20.00,0.500,-0.133,-0.084,-0.011,23.79,0.00,0.3066,0.2943,0.0854,20.00,0.500,-0.410,-0.430,-0.051,23.72,0.01,-0.1748,-0.1889,0.3296,20.00,0.500,0.228,0.174,0.016,23.56,0.00,0.0028,0.0006,0.0090,20.00,0.500,-0.119,-0.147,-0.011,23.71,0.00,0.0013,-0.0146,0.1648,20.00,0.500,0.401,0.450,0.037,23.60,0.01,-0.0005,-0.0056,0.2681,20.00,0.500,-0.038,-0.037,-0.012,23.42,-0.00,0.0070,0.0039,-0.0210,20.00,0.500,0.085,0.278,0.018,23.64,0.00,0.0056,-0.0061,0.1139,20.00,0.500,-0.352,-0.594,-0.022,23.59,0.00,0.1229,0.1070,0.1453,20.00,0.500,0.360,0.337,0.029,23.42,0.01
0.3200,0.0206,0.0176,-0.0210,20.00,0.500,-0.076,-0.335,0.004,23.70,0.00,-0.0605,-0.0773,0.0569,20.00,0.500,0.400,0.239,0.044,23.61,0.01,0.1121,0.0957,0.1064,20.00,0.500,-0.294,-0.468,-0.043,23.49,0.00,-0.0252,-0.0281,-0.0015,20.00,0.500,-0.133,-0.084,-0.011,23.79,0.00,0.3087,0.2952,0.0689,20.00,0.500,-0.410,-0.430,-0.051,23.72,0.01,-0.1714,-0.1864,0.1603,20.00,0.500,0.228,0.174,0.016,23.56,0.00,0.0031,0.0007,0.0180,20.00,0.500,-0.119,-0.147,-0.011,23.71,0.00,0.0035,-0.0134,0.1004,20.00,0.500,0.401,0.450,0.037,23.60,0.01,0.0029,-0.0046,0.0914,20.00,0.500,-0.038,-0.037,-0.012,23.42,-0.00,0.0072,0.0039,0.0135,20.00,0.500,0.085,0.278,0.018,23.64,0.00,0.0077,-0.0079,-0.0809,20.00,0.500,-0.352,-0.594,-0.022,23.59,0.00,0.1263,0.1070,0.1453,20.00,0.500,0.360,0.337,0.029,23.42,0.01
0.3300,0.0209,0.0179,0.0434,20.00,0.500,-0.076,-0.335,0.004,23.70,0.00,-0.0582,-0.0740,0.4030,20.00,0.500,0.400,0.239,0.044,23.61,0.01,0.1157,0.0981,0.3326,20.00,0.500,-0.294,-0.468,-0.043,23.49,0.00,-0.0249,-0.0280,-0.0015,20.00,0.500,-0.133,-0.084,-0.011,23.79,0.00,0.3109,0.2960,0.1109,20.00,0.500,-0.410,-0.430,-0.051,23.72,0.01,-0.1677,-0.1839,0.2936,20.00,0.500,0.228,0.174,0.016,23.56,0.00,0.0034,0.0009,0.0150,20.00,0.500,-0.119,-0.147,-0.011,23.71,0.00,0.0057,-0.0126,0.0854,20.00,0.500,0.401,0.450,0.037,23.60,0.01,0.0065,-0.0017,0.3670,20.00,0.500,-0.038,-0.037,-0.012,23.42,-0.00,0.0075,0.0039,0.0135,20.00,0.500,0.085,0.278,0.018,23.64,0.00,0.0099,-0.0064,0.1423,20.00,0.500,-0.352,-0.594,-0.022,23.59,0.00,0.1299,0.1075,0.0749,20.00,0.500,0.360,0.337,0.029,23.42,0.01
0.3400,0.0212,0.0177,-0.0075,20.00,0.500,-0.076,-0.335,0.004,23.70,0.00,-0.0559,-0.0735,0.0285,20.00,0.500,0.400,0.239,0.044,23.61,0.01,0.1195,0.1037,0.4554,20.00,0.500,-0.294,-0.468,-0.043,23.49,0.00,-0.0246,-0.0281,-0.0120,20.00,0.500,-0.133,-0.084,-0.011,23.79,0.00,0.3132,0.2970,0.0644,20.00,0.500,-0.410,-0.430,-0.051,23.72,0.01,-0.1640,-0.1792,0.4764,20.00,0.500,0.228,0.174,0.016,23.56,0.00,0.0037,0.0011,0.0255,20.00,0.500,-0.119,-0.147,-0.011,23.71,0.00,0.0080,-0.0118,0.0719,20.00,0.500,0.401,0.450,0.037,23.60,0.01,0.0103,0.0029,0.4449,20.00,0.500,-0.038,-0.037,-0.012,23.42,-0.00,0.0078,0.0040,0.0240,20.00,0.500,0.085,0.278,0.018,23.64,0.00,0.0123,-0.0069,-0.0539,20.00,0.500,-0.352,-0.594,-0.022,23.59,0.00,0.1337,0.1102,0.3131,20.00,0.500,0.360,0.337,0.029,23.42,0.01
0.3500,0.0215,0.0176,-0.0105,20.00,0.500,-0.076,-0.335,0.004,23.70,0.00,-0.0535,-0.0737,0.0075,20.00,0.500,0.400,0.239,0.044,23.61,0.01,0.1234,0.1072,0.2816,20.00,0.500,-0.294,-0.468,-0.043,23.49,0.00,-0.0243,-0.0280,0.0015,20.00,0.500,-0.133,-0.084,-0.011,23.79,0.00,0.3157,0.2973,0.0375,20.00,0.500,-0.410,-0.430,-0.051,23.72,0.01,-0.1600,-0.1759,0.2547,20.00,0.500,0.228,0.174,0.016,23.56,0.00,0.0040,0.0012,0.0090,20.00,0.500,-0.119,-0.147,-0.011,23.71,0.00,0.0105,-0.0111,0.0719,20.00,0.500,0.401,0.450,0.037,23.60,0.01,0.0143,0.0068,0.3640,20.00,0.500,-0.038,-0.037,-0.012,23.42,-0.00,0.0081,0.0041,-0.0270,20.00,0.500,0.085,0.278,0.018,23.64,0.00,0.0147,-0.0067,0.0479,20.00,0.500,-0.352,-0.594,-0.022,23.59,0.00,0.1377,0.1176,0.3131,20.00,0.500,0.360,0.337,0.029,23.42,0.01
0.3600,0.0218,0.0178,-0.0075,20.00,0.500,-0.118,-0.297,-0.007,23.69,0.00,-0.0509,-0.0730,0.0315,20.00,0.500,0.659,0.547,0.001,23.61,0.01,0.1276,0.1096,0.2217,20.00,0.500,-0.516,-0.803,0.031,23.49,-0.02,-0.0240,-0.0279,0.0075,20.00,0.500,-0.157,-0.140,-0.010,23.79,0.00,0.3182,0.2979,0.0494,20.00,0.500,-0.703,-0.988,-0.083,23.72,0.01,-0.1558,-0.1733,0.2607,20.00,0.500,0.379,0.688,0.041,23.57,0.00,0.0043,0.0013,0.0030,20.00,0.500,-0.128,-0.122,-0.008,23.71,0.00,0.0130,-0.0100,0.0929,20.00,0.500,0.678,0.653,0.048,23.60,0.01,0.0184,0.0106,0.3985,20.00,0.500,-0.025,-0.055,-0.004,23.44,0.00,0.0084,0.0040,0.0045,20.00,0.500,0.111,0.296,0.024,23.63,0.00,0.0173,-0.0061,0.0494,20.00,0.500,-0.818,-1.068,-0.055,23.58,0.01,0.1419,0.1202,0.3116,20.00,0.500,0.463,0.525,0.037,23.41,0.01
0.3700,0.0222,0.0178,-0.0075,20.00,0.500,-0.118,-0.297,-0.007,23.69,0.00,-0.0482,-0.0729,0.0524,20.00,0.500,0.659,0.547,0.001,23.61,0.01,0.1319,0.1119,0.1124,20.00,0.500,-0.516,-0.803,0.031,23.49,-0.02,-0.0236,-0.0279,0.0075,20.00,0.500,-0.157,-0.140,-0.010,23.79,0.00,0.3209,0.2979,0.0494,20.00,0.500,-0.703,-0.988,-0.083,23.72,0.01,-0.1515,-0.1734,0.0015,20.00,0.500,0.379,0.688,0.041,23.57,0.00,0.0046,0.0014,-0.0015,20.00,0.500,-0.128,-0.122,-0.008,23.71,0.00,0.0157,-0.0096,0.0404,20.00,0.500,0.678,0.653,0.048,23.60,0.01,0.0228,0.0127,0.2157,20.00,0.500,-0.025,-0.055,-0.004,23.44,0.00,0.0088,0.0043,-0.0225,20.00,0.500,0.111,0.296,0.024,23.63,0.00,0.0199,-0.0058,0.0240,20.00,0.500,-0.818,-1.068,-0.055,23.58,0.01,0.1462,0.1202,0.3116,20.00,0.500,0.463,0.525,0.037,23.41,0.01
0.3800,0.0225,0.0177,-0.0120,20.00,0.500,-0.118,-0.297,-0.007,23.69,0.00,-0.0455,-0.0713,0.1453,20.00,0.500,0.659,0.547,0.001,23.61,0.01,0.1365,0.1142,0.3565,20.00,0.500,-0.516,-0.803,0.031,23.49,-0.02,-0.0233,-0.0280,0.0090,20.00,0.500,-0.157,-0.140,-0.010,23.79,0.00,0.3237,0.2987,0.1183,20.00,0.500,-0.703,-0.988,-0.083,23.72,0.01,-0.1470,-0.1714,0.3251,20.00,0.500,0.379,0.688,0.041,23.57,0.00,0.0050,0.0016,0.0434,20.00,0.500,-0.128,-0.122,-0.008,23.71,0.00,0.0185,-0.0087,0.0974,20.00,0.500,0.678,0.653,0.048,23.60,0.01,0.0273,0.0161,0.3760,20.00,0.500,-0.025,-0.055,-0.004,23.44,0.00,0.0091,0.0043,0.0345,20.00,0.500,0.111,0.296,0.024,23.63,0.00,0.0227,-0.0052,0.0704,20.00,0.500,-0.818,-1.068,-0.055,23.58,0.01,0.1507,0.1227,0.2741,20.00,0.500,0.463,0.525,0.037,23.41,0.01
0.3900,0.0229,0.0177,-0.0105,20.00,0.500,-0.118,-0.297,-0.007,23.69,0.00,-0.0426,-0.0692,0.3191,20.00,0.500,0.659,0.547,0.001,23.61,0.01,0.1412,0.1175,0.3865,20.00,0.500,-0.516,-0.803,0.031,23.49,-0.02,-0.0229,-0.0280,-0.0030,20.00,0.500,-0.157,-0.140,-0.010,23.79,0.00,0.3266,0.2996,0.0989,20.00,0.500,-0.703,-0.988,-0.083,23.72,0.01,-0.1422,-0.1664,0.4254,20.00,0.500,0.379,0.688,0.041,23.57,0.00,0.0053,0.0016,-0.0075,20.00,0.500,-0.128,-0.122,-0.008,23.71,0.00,0.0214,-0.0072,0.1483,20.00,0.500,0.678,0.653,0.048,23.60,0.01,0.0320,0.0216,0.5588,20.00,0.500,-0.025,-0.055,-0.004,23.44,0.00,0.0095,0.0042,-0.0404,20.00,0.500,0.111,0.296,0.024,23.63,0.00,0.0256,-0.0030,0.2891,20.00,0.500,-0.818,-1.068,-0.055,23.58,0.01,0.1554,0.1253,0.3116,20.00,0.500,0.463,0.525,0.037,23.41,0.01
0.4000,0.0233,0.0178,0.0225,20.00,0.500,-0.118,-0.297,-0.007,23.69,0.00,-0.0395,-0.0647,0.4854,20.00,0.500,0.659,0.547,0.001,23.61,0.01,0.1461,0.1211,0.4584,20.00,0.500,-0.516,-0.803,0.031,23.49,-0.02,-0.0226,-0.0280,-0.0000,20.00,0.500,-0.157,-0.140,-0.010,23.79,0.00,0.3296,0.3010,0.1423,20.00,0.500,-0.703,-0.988,-0.083,23.72,0.01,-0.1373,-0.1642,0.1213,20.00,0.500,0.379,0.688,0.041,23.57,0.00,0.0057,0.0017,-0.0030,20.00,0.500,-0.128,-0.122,-0.008,23.71,0.00,0.0244,-0.0048,0.2607,20.00,0.500,0.678,0.653,0.048,23.60,0.01,0.0369,0.0267,0.4509,20.00,0.500,-0.025,-0.055,-0.004,23.44,0.00,0.0098,0.0042,-0.0404,20.00,0.500,0.111,0.296,0.024,23.63,0.00,0.0286,0.0023,0.5078,20.00,0.500,-0.818,-1.068,-0.055,23.58,0.01,0.1603,0.1297,0.4299,20.00,0.500,0.463,0.525,0.037,23.41,0.01
0.4100,0.0237,0.0175,-0.0135,20.00,0.500,-0.197,-0.209,-0.025,23.68,-0.00,-0.0364,-0.0631,0.1034,20.00,0.500,0.581,1.395,0.048,23.60,0.01,0.1512,0.1244,0.2846,20.00,0.500,-0.635,-0.122,-0.010,23.48,0.03,-0.0222,-0.0279,-0.0060,20.00,0.500,-0.227,-0.151,-0.019,23.79,0.00,0.3327,0.3039,0.2771,20.00,0.500,-0.784,-0.896,-0.043,23.71,0.03,-0.1323,-0.1641,0.0404,20.00,0.500,1.039,1.279,0.059,23.55,0.03,0.0061,0.0010,-0.0539,20.00,0.500,-0.250,-0.290,-0.013,23.71,0.00,0.0275,-0.0021,0.2232,20.00,0.500,0.749,0.820,0.048,23.59,0.02,0.0420,0.0310,0.4179,20.00,0.500,-0.142,-0.321,-0.022,23.42,-0.00,0.0102,0.0039,-0.0030,20.00,0.500,0.184,0.145,-0.001,23.63,-0.00,0.0318,0.0048,0.1438,20.00,0.500,-0.832,-0.702,-0.031,23.57,0.02,0.1654,0.1362,0.1708,20.00,0.500,0.785,0.878,0.066,23.40,0.02
0.4200,0.0241,0.0175,-0.0135,20.00,0.500,-0.197,-0.209,-0.025,23.68,-0.00,-0.0332,-0.0635,0.0345,20.00,0.500,0.581,1.395,0.048,23.60,0.01,0.1564,0.1243,0.0389,20.00,0.500,-0.635,-0.122,-0.010,23.48,0.03,-0.0218,-0.0279,-0.0135,20.00,0.500,-0.227,-0.151,-0.019,23.79,0.00,0.3360,0.3070,0.2726,20.00,0.500,-0.784,-0.896,-0.043,23.71,0.03,-0.1270,-0.1623,0.2067,20.00,0.500,1.039,1.279,0.059,23.55,0.03,0.0065,0.0011,0.0195,20.00,0.500,-0.250,-0.290,-0.013,23.71,0.00,0.0308,-0.0007,0.1723,20.00,0.500,0.749,0.820,0.048,23.59,0.02,0.0473,0.0332,0.2052,20.00,0.500,-0.142,-0.321,-0.022,23.42,-0.00,0.0106,0.0039,-0.0030,20.00,0.500,0.184,0.145,-0.001,23.63,-0.00,0.0350,0.0072,0.2397,20.00,0.500,-0.832,-0.702,-0.031,23.57,0.02,0.1707,0.1362,0.1708,20.00,0.500,0.785,0.878,0.066,23.40,0.02
0.4300,0.0245,0.0176,0.0015,20.00,0.500,-0.197,-0.209,-0.025,23.68,-0.00,-0.0298,-0.0603,0.3356,20.00,0.500,0.581,1.395,0.048,23.60,0.01,0.1619,0.1305,0.6846,20.00,0.500,-0.635,-0.122,-0.010,23.48,0.03,-0.0213,-0.0279,-0.0060,20.00,0.500,-0.227,-0.151,-0.019,23.79,0.00,0.3393,0.3075,0.0764,20.00,0.500,-0.784,-0.896,-0.043,23.71,0.03,-0.1215,-0.1594,0.3445,20.00,0.500,1.039,1.279,0.059,23.55,0.03,0.0069,0.0012,0.0210,20.00,0.500,-0.250,-0.290,-0.013,23.71,0.00,0.0341,0.0024,0.3266,20.00,0.500,0.749,0.820,0.048,23.59,0.02,0.0527,0.0371,0.4269,20.00,0.500,-0.142,-0.321,-0.022,23.42,-0.00,0.0111,0.0038,-0.0225,20.00,0.500,0.184,0.145,-0.001,23.63,-0.00,0.0384,0.0095,0.3640,20.00,0.500,-0.832,-0.702,-0.031,23.57,0.02,0.1762,0.1374,0.1902,20.00,0.500,0.785,0.878,0.066,23.40,0.02
